house_area,house_fitmend,house_located,house_name,house_room,house_towards,total_price,unit_price
58,精装,回龙观,龙博苑三区 ,1室1厅,南,338,57386
77,其他,双榆树,知春里 ,3室1厅,南 北,760,97687
175,其他,望京,望京西园三区 ,3室1厅,西南,1100,62789
86,精装,北苑,润泽悦溪 ,3室2厅,东 西,920,106470
166,精装,天通苑,天通苑北二区 ,3室2厅,南 北,582,34876
106,精装,黄村北,金惠园三里 ,3室1厅,南 西 北,500,47046
167,简装,阎村,天恒乐活城 ,4室1厅,南 北,549,32845
178,精装,亚运村小营,世纪村西区 ,5室2厅,南 西,1248,69983
194,精装,天通苑,天通苑东三区 ,3室2厅,南 北,580,29796
142,简装,四季青,望河园 ,4室1厅,南 北,970,68056
47,简装,农展馆,麦子店街 ,1室1厅,南,333,69870
54,精装,惠新西街,小关东里8号院 ,3室0厅,东 南 北,412,74923
134,其他,望京,保利中央公园 ,3室1厅,南 北,1670,124349
63,简装,沙河,北街家园六区 ,2室1厅,东,288,45462
103,精装,知春路,太阳园 ,2室2厅,西南,1060,102228
136,精装,亦庄,卡尔公寓 ,3室2厅,南 北,737,53989
117,简装,崇文门,新景家园西区 ,2室1厅,东 西,970,82350
104,精装,刘家窑,建邦华府 ,2室1厅,南 北,635,60789
83,精装,四惠,远洋天地二期 ,1室2厅,东,600,71805
57,简装,国展,左家庄北里 ,2室1厅,南 北,375,65537
122,简装,亦庄,上海沙龙 ,3室2厅,南 北,695,56963
124,简装,天通苑,天通苑中苑 ,3室2厅,南 北,510,40840
64,简装,城子,向阳楼 ,3室1厅,南 北,229,35296
63,简装,官园,富国里小区 ,1室1厅,东北,760,120064
91,精装,望京,大西洋新城E区 ,2室1厅,西南,990,107656
157,精装,北苑,山水蓝维 ,3室2厅,南 北,1200,76370
138,精装,顺义其它,馨港庄园三区 ,3室2厅,东 南 北,378,27234
149,精装,万柳,碧水云天 ,3室2厅,东 南 北,2300,154135
131,简装,青塔,林栖园 ,3室2厅,南 北,770,58663
122,精装,顺义其它,东方太阳城 ,3室2厅,南 北,450,36622
73,简装,大峪,峪园小区 ,3室1厅,南 北,246,33506
80,简装,安贞,安定路 ,3室1厅,东 西 北,738,91963
77,毛坯,天坛,金鱼池中区 ,3室1厅,东 西,610,79026
130,简装,顺义其它,东方太阳城 ,3室2厅,南 北,490,37462
102,精装,管庄,汇鸿家园 ,3室2厅,东南,528,51735
101,简装,七里庄,庄维花园 ,2室1厅,南 西,580,57426
137,精装,亦庄,卡尔公寓 ,3室1厅,南 北,718,52371
144,精装,通州北苑,世纪星城三期 ,3室2厅,南 北,700,48437
108,简装,亚运村小营,亚运花园 ,2室1厅,西南,680,62882
70,精装,六铺炕,六铺炕三区 ,3室1厅,东南,988,140541
138,精装,顺义其它,馨港庄园三区 ,3室2厅,东 南 北,378,27234
75,简装,果园,艺苑西街9号院 ,3室1厅,南 北,315,41513
131,简装,青塔,林栖园 ,3室2厅,南 北,770,58663
129,精装,四季青,曙光花园 ,3室2厅,南 北,1240,95909
108,简装,北苑,平安嘉苑 ,3室2厅,东南,680,62512
34,精装,东关,清秀园北区 ,1室0厅,北,178,52169
89,精装,六里桥,京铁家园 ,2室1厅,东南,488,54678
257,精装,燕莎,嘉和丽园 ,4室2厅,南 北,1700,66015
222,精装,黄村北,顺驰领海 ,5室1厅,南 北,1100,49374
167,简装,望京,宝星园一区 ,4室1厅,南 北,1150,68616
206,精装,天通苑,天通苑东一区 ,5室2厅,南 北,560,27065
106,精装,玉泉营,万年花城二期 ,2室2厅,南,694,64976
67,简装,定福庄,定福庄西街 ,2室1厅,南 北,335,49896
163,精装,大兴其它,兴海园 ,5室1厅,东 南 北,500,30582
51,简装,大峪,大峪南路 ,2室1厅,南,200,38603
50,简装,六铺炕,安德馨居 ,1室1厅,西,605,120183
172,简装,马驹桥,金地格林6 ,3室2厅,南 北,620,36005
102,其他,和义,久敬佳园二区 ,2室1厅,南 北,475,46501
77,简装,旧宫,清欣园甲区 ,2室1厅,南 北,282,36576
111,精装,太阳宫,冠城大通澜石 ,2室1厅,南,1400,125945
57,精装,朝青,青年汇佳园 ,1室1厅,南,440,76099
216,精装,奥林匹克公园,世茂奥临花园 ,3室2厅,南 北,1650,76181
165,精装,木樨地,温馨家园 ,4室2厅,南 北,2300,139226
204,精装,欢乐谷,北京华侨城1号院 ,3室2厅,南 北,1150,56312
174,精装,官园,国英园 ,4室2厅,东南 北,2088,120000
136,精装,成寿寺,中海城香克林 ,3室2厅,南 北,930,67908
62,其他,双井,富力城A区 ,1室0厅,北,600,96108
74,精装,武夷花园,西上园一区 ,1室1厅,南 北,380,51207
63,精装,望京,宝星国际二期 ,1室1厅,南,520,82331
97,简装,马甸,阳光丽景 ,2室2厅,西北,1567,159915
53,精装,和义,南苑北里二区 ,1室1厅,西,248,45960
73,简装,后沙峪,三山新新家园 ,2室1厅,南 北,330,44856
86,精装,北苑,天畅园 ,1室1厅,东北,490,56524
46,其他,阜成门,南露园 ,1室1厅,东,480,104122
53,精装,宋家庄,顶秀欣园东苑 ,1室0厅,西北,281,52969
80,简装,天宁寺,广外南街63号院 ,2室2厅,西南,750,92903
72,精装,广安门,西豪逸景 ,1室1厅,南,550,75706
105,精装,回龙观,融泽嘉园 ,3室1厅,南 北,590,56095
102,简装,和平里,和平街十三区 ,3室1厅,西北,786,76698
77,精装,朝阳门外,吉庆里小区 ,2室1厅,东南,640,82284
63,其他,燕莎,三源里街 ,2室1厅,南 北,410,64894
67,简装,月坛,三里河东路 ,2室1厅,东 南,740,109630
90,精装,马家堡,西马金润二区 ,3室1厅,南 北,460,50947
62,精装,七里庄,中建一局北院 ,2室1厅,南 北,346,55645
78,简装,魏公村,韦伯豪家园 ,2室1厅,南,760,96594
54,精装,亚运村,安慧里一区 ,2室1厅,南 北,415,75496
156,简装,顺义城,双兴南区 ,5室2厅,东 西,496,31759
151,简装,阎村,绿城百合公寓桂雨苑 ,3室2厅,南 西 北,390,25763
152,毛坯,天竺,希望家园 ,3室2厅,南 北,498,32738
123,简装,北七家,蓬莱公寓东区 ,3室2厅,南 北,450,36373
67,简装,黄村中,兴政东里 ,2室1厅,南 北,270,39741
37,简装,新街口,五月华庭 ,1室0厅,北,320,84859
60,精装,马连洼,百旺家苑 ,1室1厅,南,510,84354
86,精装,海淀其它,前沙涧路7号院 ,2室1厅,南 北,315,36522
54,简装,东直门,东直门内大街 ,1室1厅,南,560,103474
59,精装,右安门内,信建里小区 ,2室1厅,南 北,590,99679
51,简装,广安门,荣丰2008 ,2室1厅,南,520,101504
62,精装,七里庄,泥洼路32号院 ,2室1厅,南 北,370,58740
118,精装,霍营,龙锦苑东五区 ,3室2厅,南 北,470,39653
59,简装,国展,柳芳南里 ,2室1厅,南 北,460,77247
57,毛坯,西单,大六部口 ,2室1厅,南 北,740,129825
108,简装,青塔,博龙家园 ,2室1厅,东 西,515,47413
148,精装,世纪城,时雨园 ,3室1厅,南 北,1680,112790
97,精装,望京,望京西园一区 ,2室2厅,南 北,595,60914
62,简装,科技园区,富丰园小区 ,2室1厅,南 北,295,46900
150,精装,亚运村小营,嘉铭桐城C区 ,3室2厅,西南 北,1160,77169
145,其他,立水桥,立城苑 ,3室2厅,南 北,850,58392
62,精装,西坝河,柳芳北街9号院 ,2室2厅,东,398,63366
117,精装,紫竹桥,美林花园 ,2室2厅,东,1059,89967
58,精装,劲松,农光南里 ,1室1厅,南,335,57432
101,精装,天通苑,天通苑本四区 ,2室2厅,东 西,395,39067
78,精装,公主坟,翠微路4号 ,3室1厅,东 西,670,85898
102,简装,大兴其它,福苑小区 ,3室1厅,南 北,340,33103
94,精装,望京,澳洲康都 ,2室1厅,西北,750,79340
99,简装,城子,城子大街132号院 ,2室1厅,东 西,380,38330
127,精装,北苑,北苑家园茉藜园 ,3室1厅,东南,760,59819
84,简装,马连洼,天秀花园安和园 ,2室2厅,南 北,666,78808
77,简装,军博,莲花池东路9号院 ,2室1厅,西南,622,79898
58,简装,玉泉路,复兴路46号院 ,2室2厅,东,485,83535
95,精装,望京,国风上观 ,2室1厅,南,940,98296
101,精装,高碑店,阿曼寓所 ,2室1厅,东 西,627,61933
106,简装,安宁庄,安宁里南区 ,3室1厅,西北,575,54032
147,精装,亚运村小营,嘉铭桐城C区 ,3室2厅,东南 北,1160,78751
91,精装,北关,结研所家属院 ,2室1厅,南 北,390,42759
111,精装,上地,怡美家园 ,2室1厅,南 北,820,73306
72,简装,立水桥,合立方 ,2室1厅,西,310,42830
99,简装,天通苑,天通苑北一区 ,2室1厅,东北,389,38994
62,精装,十里堡,八里庄南里 ,2室1厅,南,380,60366
123,简装,岳各庄,丰体时代花园 ,3室1厅,西北,555,44882
107,精装,黄村北,顺驰领海 ,3室2厅,南 北,630,58698
57,简装,看丹桥,韩庄子西里 ,2室1厅,南 北,302,52946
131,精装,四惠,远洋天地三期 ,2室2厅,西,850,64590
106,简装,七里庄,盛鑫嘉园 ,2室1厅,东南,600,56339
59,精装,马连洼,菊园 ,2室1厅,东 西,408,68537
86,简装,长阳,碧桂园小区C区 ,2室1厅,西南,299,34760
125,精装,黄村北,双高花园 ,3室2厅,南 北,560,44540
63,简装,垡头,垡头西里二区 ,3室1厅,东北,300,47356
57,简装,看丹桥,韩庄子西里 ,2室1厅,南 北,302,52946
131,精装,四惠,远洋天地三期 ,2室2厅,西,850,64590
106,简装,七里庄,盛鑫嘉园 ,2室1厅,东南,600,56339
59,精装,马连洼,菊园 ,2室1厅,东 西,408,68537
86,简装,长阳,碧桂园小区C区 ,2室1厅,西南,299,34760
90,精装,望京,望京西园二区 ,2室1厅,南,580,64089
106,其他,四季青,望河园 ,3室1厅,西南,1040,98104
58,精装,右安门内,新安南里 ,2室1厅,东 西,550,93490
59,精装,太平桥,太平桥小区 ,2室1厅,南,395,66555
89,简装,八角,西引力 ,2室1厅,东 西,465,52066
86,精装,青塔,长安新城二区 ,2室1厅,南 北,540,62162
59,简装,刘家窑,石榴园南里小区 ,2室1厅,南 北,315,52942
74,精装,望京,南湖中园一区 ,2室1厅,南 北,550,73481
122,简装,枣园,泰中花园 ,3室2厅,西北,365,29784
63,精装,亚运村,安慧里一区 ,2室1厅,南 北,475,75064
56,简装,燕莎,顺源里 ,3室1厅,南 北,420,74048
130,简装,燕莎,远洋新干线 ,2室1厅,西,1050,80411
132,其他,马甸,阳光丽景 ,3室2厅,东南,2120,159771
103,精装,科技园区,怡海花园富泽园 ,2室2厅,东南,620,59997
61,精装,牡丹园,牡丹园东里 ,2室1厅,东 南 北,595,96123
60,精装,霍营,龙旗广场 ,1室1厅,西南,292,47877
92,简装,七里庄,望园东里 ,3室1厅,南 北,570,61910
144,精装,天通苑,天通西苑三区 ,3室1厅,东北,465,32270
76,简装,酒仙桥,驼房营南里 ,2室1厅,西南,410,53588
135,精装,西北旺,百旺茉莉园 ,3室1厅,南 北,1150,84615
82,其他,苹果园,海特花园小区 ,2室1厅,南 北,405,48914
83,精装,望京,望京花园西区 ,2室1厅,东南,570,68280
70,精装,顺义城,东兴二区 ,2室1厅,南 北,262,37048
69,简装,木樨地,汽南小区 ,3室1厅,南 北,830,118742
59,精装,高碑店,富华家园 ,1室1厅,东南,290,48962
43,精装,定慧寺,恩济里小区 ,2室1厅,南 北,400,92166
99,精装,大望路,后现代城 ,2室1厅,南,730,73597
186,精装,国展,芳馨园 ,3室2厅,南,1550,82919
98,简装,东直门,民安小区东直门北中街 ,3室1厅,东南,1150,116847
98,精装,三元桥,金星园 ,2室1厅,东,1130,114385
115,简装,玉泉营,三环新城7号院 ,3室1厅,西南,565,48762
133,精装,马连洼,紫成嘉园 ,3室2厅,南 北,1080,81167
62,简装,双榆树,双榆树东里 ,2室1厅,西南,594,94737
100,精装,马坡,马坡花园二区 ,2室1厅,南 北,315,31444
112,简装,国展,润民柳芳居 ,2室2厅,南 西,899,79763
58,简装,五棵松,永定路17号院 ,2室1厅,南 北,435,74615
100,精装,天通苑,天通苑北三区 ,3室3厅,南,499,49623
67,简装,鲁谷,远洋山水 ,1室1厅,东,440,64945
88,精装,北苑,天畅园 ,2室1厅,东,500,56799
59,简装,亚运村小营,育慧里二区 ,2室1厅,南 北,460,76680
88,精装,芍药居,国航宿舍 ,2室1厅,南 北,720,81458
55,精装,广安门,远见名苑 ,1室1厅,东 北,490,87532
56,简装,看丹桥,造甲街 ,2室1厅,南 北,298,52419
106,简装,天通苑,天通苑北一区 ,2室1厅,南,420,39552
90,毛坯,临河里,华业东方玫瑰 ,2室1厅,南,470,52188
108,简装,方庄,芳城园一区 ,3室2厅,南 北,660,60557
177,精装,潞苑,珠江国际城一区 ,4室2厅,南 北,1066,59996
118,简装,科技园区,怡海花园恒泰园 ,3室2厅,南 北,720,60992
70,简装,亚运村,安慧里四区 ,3室1厅,东 南 西 北,550,77695
59,简装,苏州桥,大河庄苑 ,1室1厅,南,613,103705
67,简装,鲁谷,远洋山水 ,1室1厅,东,440,64945
54,简装,安贞,安华里一区 ,2室1厅,东 西,422,77860
59,简装,角门,司达小区 ,2室1厅,南 北,307,51762
85,简装,德胜门,新德街35号院 ,2室2厅,西北,1070,125293
122,精装,顺义其它,东方太阳城 ,3室2厅,南 北,450,36622
73,简装,大峪,峪园小区 ,3室1厅,南 北,246,33506
80,简装,安贞,安定路 ,3室1厅,东 西 北,738,91963
77,毛坯,天坛,金鱼池中区 ,3室1厅,东 西,610,79026
130,简装,顺义其它,东方太阳城 ,3室2厅,南 北,490,37462
102,精装,管庄,汇鸿家园 ,3室2厅,东南,528,51735
98,简装,岳各庄,丰体时代花园 ,2室1厅,南,460,46729
78,精装,小西天,北三环中路40号院 ,2室1厅,东南,820,103890
85,精装,回龙观,龙兴园北区 ,2室2厅,南 北,400,46861
75,精装,崇文门,新景家园东区 ,2室1厅,南 北,830,109803
58,简装,军博,铁西小区 ,2室1厅,南 北,436,74915
73,精装,霍营,蓝天园 ,2室1厅,南 北,358,48510
105,精装,菜户营,乐城 ,3室1厅,西南,780,73718
97,精装,望京,望京新城 ,3室1厅,东南,720,73590
94,精装,回龙观,龙锦苑四区 ,2室1厅,南 北,468,49693
83,简装,天通苑,天通苑北三区 ,2室2厅,东南,386,45975
94,精装,西红门,宏大南园 ,2室1厅,南,430,45417
98,精装,惠新西街,惠中园 ,2室1厅,西南,710,71812
159,简装,天通苑,天通西苑一区 ,3室2厅,南 北,538,33668
52,简装,玉泉营,郑王坟141号院 ,3室1厅,南 北,305,57875
68,精装,良乡,阳光邑上 ,2室1厅,东 西 北,270,39619
43,精装,月坛,二七剧场路 ,1室1厅,南,500,114943
101,其他,亚运村小营,盛和家园 ,2室1厅,南,680,67241
118,精装,田村,景宜里 ,2室1厅,南,725,61358
97,精装,临河里,DBC加州小镇C区 ,2室2厅,南 北,470,48068
130,简装,北七家,望都家园 ,3室1厅,南 北,540,41244
65,精装,东关,水关新村 ,2室1厅,南 北,270,41386
104,简装,四惠,梧桐人家 ,3室1厅,南,580,55641
145,精装,鼓楼大街,金隅万科城 ,3室1厅,东 南 北,620,42481
61,精装,天宁寺,椿树馆街35号院 ,2室1厅,南 北,550,89012
123,其他,广渠门,幸福家园二期 ,3室3厅,南 北,1360,109793
120,简装,观音寺,观音寺小区 ,3室1厅,南 北,380,31439
183,精装,双井,九龙花园 ,3室1厅,西南,950,51890
116,简装,大山子,银枫家园 ,2室1厅,东南 西南,698,60002
73,精装,马连道,格调 ,1室1厅,西南,656,89864
83,简装,顺义城,双兴东区 ,2室1厅,南 北,310,37011
130,精装,三元桥,凤凰城二期 ,2室1厅,西南,1420,108414
109,精装,长阳,碧波园 ,3室2厅,南 北,335,30628
113,精装,天通苑,天通苑北二区 ,2室1厅,南 北,459,40523
116,精装,长阳,原香小镇二区 ,3室2厅,南 北,480,41054
159,简装,北苑,上元君庭 ,3室2厅,东 南 西,1099,68977
70,简装,朝阳公园,南十里居 ,3室1厅,南 北,420,59795
98,精装,劲松,农光东里 ,2室1厅,东,610,61648
103,精装,知春路,太阳园 ,2室2厅,西南,1060,102228
101,精装,科技园区,怡海花园富润园 ,2室1厅,东南,620,60833
66,精装,西红门,鸿坤理想城礼域府 ,1室1厅,东南,375,56130
120,其他,四季青,颐慧佳园 ,2室1厅,南 北,1250,103323
101,简装,霍营,龙锦苑东二区 ,2室1厅,南 北,410,40454
111,简装,亚运村,慧忠北里第四社区 ,3室1厅,西北,688,61555
98,精装,望京,北纬40度二期 ,2室2厅,南 北,840,85340
122,精装,知春路,太月园 ,3室2厅,南,1050,85736
92,简装,潘家园,华阳公寓 ,2室1厅,西南,540,58524
55,其他,万寿路,万寿路1号院 ,2室1厅,南,462,83620
88,简装,北苑,天乐园 ,2室1厅,南,595,66945
80,简装,安贞,安定路 ,3室1厅,东 西 北,738,91963
122,精装,顺义其它,东方太阳城 ,3室2厅,南 北,450,36622
73,简装,大峪,峪园小区 ,3室1厅,南 北,246,33506
130,简装,顺义其它,东方太阳城 ,3室2厅,南 北,490,37462
102,精装,管庄,汇鸿家园 ,3室2厅,东南,528,51735
70,简装,朝阳公园,南十里居 ,3室1厅,南 北,420,59795
91,精装,望京,大西洋新城E区 ,2室1厅,西南,990,107656
157,精装,北苑,山水蓝维 ,3室2厅,南 北,1200,76370
73,其他,安贞,安贞西里 ,3室1厅,南 北,620,84285
179,简装,武夷花园,武夷花园牡丹园 ,3室2厅,南 北,820,45795
171,精装,北七家,望都家园 ,4室2厅,南 北,550,32056
142,简装,回龙观,龙禧苑五区 ,5室1厅,南 北,499,35023
115,精装,安贞,国典华园 ,2室1厅,南 北,1076,92951
89,精装,黄村火车站,艺苑桐城 ,2室1厅,南 北,400,44658
223,精装,劲松,乐澜宝邸 ,4室2厅,南 北,1380,61768
97,精装,清河,橡树湾 ,3室1厅,东 西,840,86367
119,精装,回龙观,佰嘉城 ,3室1厅,南 北,448,37431
187,精装,天通苑,天通西苑一区 ,4室2厅,南 北,680,36184
52,精装,马甸,裕中西里 ,2室1厅,南,657,124905
67,其他,清河,信息学院家属楼 ,2室1厅,南 北,405,59912
57,精装,石佛营,炫特嘉园二期 ,1室1厅,西南,370,64754
173,精装,西直门,远洋风景 ,3室1厅,南 北,1600,92353
51,简装,广安门,远见名苑 ,1室0厅,北,510,99844
228,精装,常营,万象新天天际高尔夫 ,4室2厅,东南 北,1200,52524
69,简装,北七家,名佳花园三区 ,1室1厅,南 北,300,43284
63,毛坯,鲁谷,玉泉路65号院 ,2室2厅,南 北,360,56882
110,简装,刘家窑,正邦嘉园一期 ,2室1厅,西南,580,52394
66,精装,双井,黄木庄 ,2室1厅,东 西 北,448,67818
92,毛坯,阎村,绿城百合公寓霁雪苑 ,2室1厅,南 北,309,33244
51,精装,玉泉营,万年花城四期 ,1室0厅,北,315,60811
47,精装,大望路,CBD传奇 ,1室1厅,南,396,82932
77,简装,天宁寺,车站东街15号院 ,3室1厅,南 西 北,678,87767
41,精装,菜户营,乐城 ,1室0厅,北,360,86768
40,毛坯,惠新西街,胜古北里 ,1室1厅,南 北,285,69922
65,简装,立水桥,溪城家园 ,1室1厅,南,325,49970
43,简装,亚运村,安慧里一区 ,1室1厅,东南,312,71185
64,精装,亚运村小营,嘉铭桐城E区 ,1室1厅,南,678,104421
45,精装,海淀北部新区,保利西山林语 ,1室1厅,东,355,77886
54,简装,新街口,索家坟 ,2室1厅,南 北,461,84899
157,精装,CBD,盛世嘉园 ,3室2厅,东南,1150,72975
186,简装,天通苑,天通苑北一区 ,4室2厅,南 北,850,45492
255,精装,酒仙桥,阳光上东滨河花园 ,3室2厅,南 北,3300,129149
